month,repo_name,event_type,event_frequency,distinct_contributors
2018-06,decred/insight,WatchEvent,1,1
2018-03,decred/dcrdocs,PushEvent,4,1
2018-03,decred/decred-magento-plugin,CreateEvent,3,1
2018-02,decred/gominer,ForkEvent,2,2
2018-05,decred/hardforkdemo,PullRequestEvent,2,1
2018-07,decred/dcrdesign,WatchEvent,2,2
2018-05,decred/politeia,MemberEvent,2,1
2018-07,decred/dcrtime,PushEvent,8,2
2018-02,decred/dcrrpcclient,ForkEvent,1,1
2018-10,decred/dcrwallet,PushEvent,8,1
2018-03,decred/dcrweb,PushEvent,7,1
2018-09,decred/dcrdocker,WatchEvent,4,4
2018-06,decred/gominer,ForkEvent,2,2
2018-08,decred/dcrandroid,PullRequestReviewCommentEvent,2,1
2018-12,decred/contractor-mgmt,IssueCommentEvent,1,1
2018-05,decred/dcrstakepool,ForkEvent,4,4
2018-10,decred/dcrdocs,ForkEvent,3,3
2019-01,decred/dcrdata,ForkEvent,3,3
2018-07,decred/dcrdocker,WatchEvent,1,1
2018-03,decred/decred-magento-plugin,ForkEvent,2,2
2018-08,decred/gominer,WatchEvent,4,4
2018-06,decred/testnetfaucet,IssuesEvent,3,1
2018-03,decred/dcrdata,MemberEvent,1,1
2018-02,decred/testnetfaucet,ForkEvent,2,2
2018-08,decred/politeiagui,ForkEvent,2,2
2018-02,decred/dcrtime,PullRequestEvent,1,1
2018-12,decred/crypto-js,WatchEvent,1,1
2018-07,decred/decred-release,IssuesEvent,1,1
2018-07,decred/dcrweb,WatchEvent,1,1
2018-09,decred/dcrwallet,IssueCommentEvent,69,11
2018-11,decred/politeia,IssuesEvent,49,15
2018-06,decred/dcrweb,PullRequestEvent,13,4
2018-06,decred/dcrstakepool,IssueCommentEvent,2,2
2018-06,decred/decrediton,PushEvent,29,2
2018-10,decred/dcrwallet,IssueCommentEvent,30,11
2018-11,decred/dcrdocker,ForkEvent,2,2
2018-08,decred/dcrwallet,IssuesEvent,22,6
2018-12,decred/contractor-mgmt,IssuesEvent,5,1
2018-02,decred/dcrd,WatchEvent,29,29
2018-09,decred/politeiagui,PushEvent,37,3
2018-03,decred/dcrtime,PushEvent,7,2
2018-11,decred/dcrd,IssueCommentEvent,41,13
2018-06,decred/politeia,PushEvent,55,3
2018-10,decred/politeia,PullRequestReviewCommentEvent,41,7
2018-10,decred/dcrdata,ForkEvent,8,6
2018-06,decred/dcraddrgen,IssueCommentEvent,1,1
2018-07,decred/dcrandroid,IssueCommentEvent,7,5
2018-12,decred/dcrandroid,PushEvent,13,2
2018-09,decred/atomicswap,ForkEvent,7,7
2018-04,decred/dcrandroid,WatchEvent,3,3
2018-08,decred/atomicswap,IssueCommentEvent,5,2
2018-12,decred/decred-binaries,PullRequestEvent,4,1
2018-12,decred/authit,CreateEvent,1,1
2018-05,decred/Paymetheus,IssueCommentEvent,5,2
2018-04,decred/dcrd,IssuesEvent,9,7
2018-04,decred/dcrtime,CreateEvent,1,1
2018-11,decred/dcrwallet,ForkEvent,3,3
2018-02,decred/atomicswap,IssuesEvent,1,1
2018-12,decred/decrediton,CreateEvent,1,1
2018-09,decred/base58,ForkEvent,1,1
2018-12,decred/dcrtime,WatchEvent,1,1
2018-06,decred/insight-api,ForkEvent,1,1
2018-12,decred/dcrwallet,WatchEvent,3,3
2019-01,decred/contractor-mgmt,PullRequestEvent,5,3
2018-03,decred/decred-php-api,ForkEvent,2,2
2018-12,decred/dcrweb,ForkEvent,4,4
2018-08,decred/dcrweb,PullRequestReviewCommentEvent,1,1
2018-07,decred/snew-classic-ui,IssueCommentEvent,1,1
2019-01,decred/dcrd,ForkEvent,1,1
2018-06,decred/atomicswap,PullRequestReviewCommentEvent,3,3
2019-01,decred/dcrdesign,IssueCommentEvent,2,2
2018-04,decred/dcrdata,WatchEvent,1,1
2018-12,decred/dcrdocker,IssuesEvent,1,1
2018-09,decred/decred-binaries,WatchEvent,1,1
2018-06,decred/decrediton,PullRequestReviewCommentEvent,17,3
2018-05,decred/decrediton,IssueCommentEvent,108,12
2018-11,decred/politeiagui,IssueCommentEvent,110,14
2018-03,decred/dcrwallet,PushEvent,32,2
2018-08,decred/dcrd,PullRequestEvent,69,5
2018-04,decred/dcrd,IssueCommentEvent,14,9
2018-08,decred/politeia,IssuesEvent,24,6
2018-02,decred/insight,ForkEvent,1,1
2018-12,decred/dcrweb,PushEvent,8,1
2018-08,decred/dcrdocs,PullRequestReviewCommentEvent,6,2
2018-11,decred/dcrandroid,PullRequestEvent,34,4
2018-07,decred/politeia,WatchEvent,10,10
2018-11,decred/dcrweb,ForkEvent,5,3
2018-10,decred/decrediton,ForkEvent,3,3
2018-12,decred/dcrdocker,IssueCommentEvent,4,4
2018-06,decred/base58,WatchEvent,1,1
2018-07,decred/atomicswap,IssueCommentEvent,8,3
2018-12,decred/dcrwebapi,IssuesEvent,2,2
2018-03,decred/politeiagui,PushEvent,7,3
2018-10,decred/snew-classic-ui,PullRequestEvent,6,3
2018-02,decred/atomicswap,ForkEvent,17,16
2018-08,decred/RFPs,WatchEvent,1,1
2018-05,decred/dcrdocs,ForkEvent,10,9
2018-04,decred/dcrpayments,IssuesEvent,1,1
2018-02,decred/dcrwallet,IssuesEvent,10,3
2018-05,decred/news,CreateEvent,2,1
2018-09,decred/dcrdata,DeleteEvent,4,1
2018-07,decred/dcrdocs,PullRequestReviewCommentEvent,5,2
2018-02,decred/dcrweb,WatchEvent,3,3
2018-09,decred/decrediton,ForkEvent,2,2
2018-08,decred/dcrwebapi,PushEvent,1,1
2018-05,decred/testnetfaucet,PullRequestEvent,2,2
2018-08,decred/politeia,DeleteEvent,1,1
2018-11,decred/decred-release,IssueCommentEvent,1,1
2018-09,decred/dcrdesign,WatchEvent,1,1
2018-10,decred/contractor-mgmt,ForkEvent,1,1
2018-12,decred/dcrandroid,CreateEvent,2,1
2018-09,decred/testnetfaucet,IssuesEvent,1,1
2019-01,decred/dcrdesign,WatchEvent,1,1
2018-08,decred/decred-binaries,ReleaseEvent,1,1
2019-01,decred/decred-binaries,CreateEvent,1,1
2018-05,decred/decrediton,CreateEvent,1,1
2018-12,decred/dcrdocs,IssuesEvent,43,6
2018-12,decred/dcrwallet,CreateEvent,16,1
2018-10,decred/dcrweb,IssuesEvent,47,11
2018-07,decred/politeiagui,PullRequestReviewCommentEvent,16,5
2018-09,decred/decrediton,PullRequestEvent,38,4
2018-07,decred/dcrandroid,PushEvent,6,1
2018-03,decred/dcrweb,IssuesEvent,8,5
2018-09,decred/dcrdocs,WatchEvent,4,4
2018-08,decred/politeiagui,PullRequestReviewCommentEvent,10,4
2019-01,decred/politeiagui,IssuesEvent,7,3
2018-12,decred/dcrdata,PullRequestReviewCommentEvent,87,4
2018-06,decred/dcraddrgen,PullRequestEvent,4,2
2018-07,decred/decrediton,PullRequestReviewCommentEvent,15,3
2018-07,decred/dcrdata,GollumEvent,4,1
2019-01,decred/dcrwallet,IssueCommentEvent,6,2
2018-09,decred/dcrdocs,PullRequestReviewCommentEvent,12,2
2018-05,decred/bitcore-mnemonic,ForkEvent,1,1
2018-03,decred/politeia,PushEvent,29,1
2018-02,decred/gominer,IssuesEvent,2,2
2018-10,decred/dcrwebapi,ForkEvent,3,3
2018-03,decred/dcrdocs,PullRequestReviewCommentEvent,3,2
2019-01,decred/dcrwallet,PullRequestEvent,6,2
2018-11,decred/decred-php-api,WatchEvent,1,1
2018-06,decred/dcraddrgen,PullRequestReviewCommentEvent,4,2
2018-03,decred/gominer,WatchEvent,3,3
2018-10,decred/dcrios,MemberEvent,1,1
2019-01,decred/authit,IssuesEvent,1,1
2018-03,decred/decred-magento-plugin,PullRequestReviewCommentEvent,1,1
2018-10,decred/dcraddrgen,WatchEvent,1,1
2018-07,decred/dcrdesign,CreateEvent,1,1
2019-01,decred/dcrdocs,PullRequestReviewCommentEvent,1,1
2018-10,decred/hardforkdemo,ForkEvent,1,1
2019-01,decred/authit,ForkEvent,1,1
2018-07,decred/decred-php-api,PullRequestEvent,1,1
2018-06,decred/dcraddrgen,ForkEvent,1,1
2018-03,decred/decrediton,CreateEvent,1,1
2018-10,decred/dcrdata,IssueCommentEvent,215,16
2018-06,decred/dcrdata,PushEvent,30,1
2018-02,decred/politeia,PullRequestEvent,20,5
2018-03,decred/politeia,WatchEvent,6,6
2018-05,decred/dcrd,IssueCommentEvent,80,16
2018-12,decred/politeia,PullRequestReviewCommentEvent,44,5
2018-10,decred/politeia,PullRequestEvent,71,7
2018-02,decred/dcrd,PullRequestEvent,179,6
2018-11,decred/decrediton,PullRequestEvent,86,5
2018-03,decred/dcrdata,PullRequestEvent,52,5
2018-10,decred/dcrdesign,IssuesEvent,44,10
2018-06,decred/dcrdesign,IssuesEvent,12,1
2018-12,decred/gominer,ForkEvent,3,3
2018-02,decred/decrediton,IssueCommentEvent,115,11
2018-08,decred/dcrd,WatchEvent,13,13
2018-07,decred/dcrwallet,PullRequestEvent,42,4
2018-02,decred/atomicswap,PullRequestEvent,1,1
2018-04,decred/decred-php-api,WatchEvent,2,2
2018-06,decred/testnetfaucet,PushEvent,4,1
2018-05,decred/politeia,PullRequestEvent,40,7
2018-04,decred/decrediton,CreateEvent,5,1
2018-05,decred/dcrwallet,WatchEvent,4,4
2018-02,decred/politeiagui,CreateEvent,1,1
2018-09,decred/insight-api,IssuesEvent,1,1
2018-03,decred/decred-php-api,PullRequestEvent,7,2
2018-08,decred/decrediton,ForkEvent,9,9
2018-05,decred/dcraddrgen,ForkEvent,1,1
2018-05,decred/dcrandroid,CreateEvent,4,1
2019-01,decred/dcrdocs,IssueCommentEvent,2,2
2018-11,decred/dcrstakepool,WatchEvent,3,3
2018-07,decred/dcrwebapi,ForkEvent,1,1
2018-02,decred/decrediton,WatchEvent,8,8
2018-02,decred/dcrstakepool,ForkEvent,3,3
2018-11,decred/atomicswap,IssuesEvent,3,1
2018-08,decred/dcrwebapi,ForkEvent,3,3
2018-11,decred/atomicswap,PullRequestReviewCommentEvent,5,4
2018-09,decred/decred-release,ForkEvent,1,1
2018-08,decred/testnetfaucet,PullRequestEvent,6,1
2018-09,decred/decrediton,CreateEvent,4,1
2018-09,decred/atomicswap,PushEvent,1,1
2019-01,decred/decred-release,ReleaseEvent,1,1
2018-08,decred/dcrdata,DeleteEvent,2,1
2018-10,decred/gominer,ForkEvent,2,2
2018-07,decred/dcrstakepool,WatchEvent,1,1
2018-03,decred/copay,WatchEvent,2,2
2018-02,decred/bitcore,ForkEvent,2,2
2018-05,decred/dcrseeder,IssuesEvent,5,1
2019-01,decred/node-addon-loader,WatchEvent,1,1
2018-11,decred/snew-classic-ui,DeleteEvent,1,1
2018-09,decred/politeiagui,WatchEvent,1,1
2019-01,decred/crypto-browserify,IssueCommentEvent,1,1
2018-08,decred/decred-release,ReleaseEvent,1,1
2018-08,decred/gominer,IssuesEvent,1,1
2019-01,decred/dcrdata,WatchEvent,1,1
2018-06,decred/Paymetheus,MemberEvent,1,1
2018-12,decred/contractor-mgmt,ForkEvent,1,1
2018-12,decred/insight,IssuesEvent,1,1
2018-08,decred/dcrdocs,IssuesEvent,34,6
2018-08,decred/dcrdocs,PullRequestEvent,15,6
2018-11,decred/decrediton,IssuesEvent,69,12
2018-10,decred/dcrios,PushEvent,14,1
2018-09,decred/dcrdocs,IssueCommentEvent,62,14
2018-06,decred/dcrandroid,PushEvent,6,1
2018-06,decred/dcrwallet,PullRequestEvent,27,10
2018-05,decred/decrediton,IssuesEvent,76,13
2018-05,decred/dcrdocs,PullRequestEvent,35,10
2018-12,decred/politeiagui,PullRequestEvent,17,4
2018-07,decred/dcrwallet,IssueCommentEvent,24,6
2018-05,decred/politeia,PullRequestReviewCommentEvent,29,4
2018-02,decred/politeiagui,IssueCommentEvent,29,8
2018-10,decred/dcrdata,CommitCommentEvent,7,2
2018-03,decred/dcps,WatchEvent,5,5
2018-08,decred/dcrdata,WatchEvent,6,6
2018-03,decred/dcrd,PushEvent,52,2
2018-08,decred/politeia,IssueCommentEvent,12,5
2018-04,decred/dcrandroid,PullRequestEvent,22,3
2018-08,decred/dcrd,ForkEvent,8,8
2018-04,decred/decrediton,PushEvent,25,1
2018-08,decred/dcrwallet,WatchEvent,2,2
2018-12,decred/politeiagui,IssueCommentEvent,31,10
2018-04,decred/atomicswap,PushEvent,2,1
2018-02,decred/politeiagui,PullRequestReviewCommentEvent,7,4
2018-11,decred/atomicswap,WatchEvent,4,4
2018-12,decred/dcrdata,CreateEvent,5,2
2018-11,decred/decrediton,PullRequestReviewCommentEvent,20,5
2018-12,decred/atomicswap,WatchEvent,6,6
2018-03,decred/dcrandroid,MemberEvent,1,1
2018-09,decred/decred-binaries,PullRequestEvent,3,1
2018-10,decred/dcrandroid,ForkEvent,5,5
2018-08,decred/atomicswap,ForkEvent,10,10
2018-04,decred/atomicswap,PullRequestEvent,3,1
2018-09,decred/dcrdata,ForkEvent,6,6
2018-10,decred/contractor-mgmt,PushEvent,5,1
2018-12,decred/atomicswap,ForkEvent,6,6
2018-06,decred/dcrdata,WatchEvent,2,2
2018-02,decred/dcrdata,CreateEvent,1,1
2018-05,decred/dcrdocker,PullRequestEvent,3,2
2018-10,decred/dcrdocs,WatchEvent,2,2
2019-01,decred/dcrweb,PullRequestEvent,1,1
2018-05,decred/decred-binaries,PullRequestReviewCommentEvent,2,2
2018-03,decred/dcrd,CreateEvent,4,1
2018-03,decred/decred-magento-plugin,ReleaseEvent,1,1
2018-02,decred/testnetfaucet,PullRequestEvent,2,1
2018-04,decred/dcrweb,ForkEvent,3,2
2018-02,decred/dcrwebapi,IssueCommentEvent,1,1
2018-09,decred/haste,ForkEvent,1,1
2018-05,decred/slog,ForkEvent,2,2
2019-01,decred/testnetfaucet,WatchEvent,1,1
2018-03,decred/dcrweb,PullRequestEvent,15,5
2018-11,decred/dcrdocs,PullRequestReviewCommentEvent,144,7
2018-10,decred/decrediton,IssuesEvent,86,17
2018-02,decred/decrediton,PullRequestEvent,95,8
2018-09,decred/dcrdata,PullRequestReviewCommentEvent,202,5
2018-02,decred/dcrd,ForkEvent,15,11
2018-10,decred/decrediton,PullRequestEvent,89,7
2018-05,decred/dcrlnd,CreateEvent,1,1
2018-12,decred/dcrdocs,PullRequestEvent,43,4
2018-07,decred/politeia,IssuesEvent,37,8
2018-04,decred/decrediton,PullRequestEvent,49,2
2018-05,decred/dcrd,ReleaseEvent,1,1
2018-03,decred/dcrd,IssueCommentEvent,51,12
2018-04,decred/dcrweb,PullRequestEvent,22,5
2018-09,decred/dcrdata,WatchEvent,8,8
2018-11,decred/snew-classic-ui,PushEvent,10,3
2018-12,decred/dcrwallet,PullRequestReviewCommentEvent,12,3
2018-08,decred/atomicswap,IssuesEvent,7,4
2018-08,decred/dcrwallet,IssueCommentEvent,32,10
2018-06,decred/dcrdocs,PullRequestEvent,11,3
2018-09,decred/decred-binaries,ReleaseEvent,3,1
2018-11,decred/dcrdata,PushEvent,49,2
2018-08,decred/dcrdesign,IssuesEvent,12,4
2018-06,decred/politeia,WatchEvent,5,5
2018-10,decred/politeia,CreateEvent,11,1
2019-01,decred/decrediton,IssuesEvent,4,4
2018-07,decred/politeia,DeleteEvent,3,1
2018-05,decred/dcrweb,PullRequestEvent,13,4
2018-03,decred/decred-php-api,PushEvent,3,1
2018-07,decred/dcrwallet,WatchEvent,4,4
2018-03,decred/dcrd,DeleteEvent,3,1
2018-04,decred/atomicswap,WatchEvent,14,14
2018-09,decred/bitcore,ForkEvent,3,3
2018-07,decred/atomicswap,IssuesEvent,3,3
2018-03,decred/atomicswap,ForkEvent,12,12
2018-11,decred/dcrandroid,MemberEvent,1,1
2018-04,decred/dcrweb,IssueCommentEvent,9,8
2018-02,decred/decrediton,ForkEvent,3,3
2018-10,decred/dcrdocs,PushEvent,17,2
2018-06,decred/politeia,CreateEvent,7,1
2018-09,decred/dcrd,CreateEvent,2,2
2018-12,decred/contractor-mgmt,PushEvent,5,1
2018-09,decred/decred-binaries,IssueCommentEvent,2,2
2018-05,decred/dcrandroid,WatchEvent,1,1
2018-03,decred/testnetfaucet,IssueCommentEvent,1,1
2018-06,decred/dcrtime,PullRequestEvent,1,1
2018-08,decred/dcrd,DeleteEvent,1,1
2018-07,decred/dcrdata,WatchEvent,4,4
2018-09,decred/dcrtime,WatchEvent,2,2
2018-07,decred/dcrstakepool,ForkEvent,2,2
2018-05,decred/decred-binaries,ReleaseEvent,1,1
2018-05,decred/bitcore-wallet-service,ForkEvent,1,1
2018-11,decred/politeiagui,DeleteEvent,1,1
2018-10,decred/dcrdesign,MemberEvent,1,1
2019-01,decred/decred-php-api,WatchEvent,1,1
2018-09,decred/dcrstakepool,IssuesEvent,1,1
2018-09,decred/dcrandroid,IssuesEvent,24,7
2018-10,decred/decred-binaries,PushEvent,2,1
2018-12,decred/dcrandroid,PullRequestEvent,33,5
2018-08,decred/dcrd,PullRequestReviewCommentEvent,52,3
2018-11,decred/dcrwallet,IssueCommentEvent,23,10
2018-03,decred/dcrstakepool,WatchEvent,6,6
2018-08,decred/politeiagui,IssueCommentEvent,42,9
2018-04,decred/dcrdata,ForkEvent,8,8
2018-09,decred/dcrdata,CreateEvent,12,1
2018-03,decred/dcrstakepool,IssuesEvent,5,2
2018-12,decred/dcrdata,PushEvent,46,2
2018-03,decred/politeiagui,IssueCommentEvent,10,3
2018-05,decred/dcrdocker,IssueCommentEvent,5,3
2018-02,decred/dcrdata,PushEvent,8,2
2018-04,decred/dcrdocs,IssuesEvent,10,4
2018-03,decred/dcrdata,PullRequestReviewCommentEvent,52,4
2018-10,decred/decrediton,IssueCommentEvent,106,19
2018-03,decred/dcrdata,ForkEvent,9,8
2018-08,decred/dcrdata,PullRequestEvent,91,9
2018-02,decred/dcrwallet,PullRequestEvent,31,3
2018-05,decred/copay,PushEvent,1,1
2018-10,decred/decrediton,PullRequestReviewCommentEvent,27,6
2018-06,decred/gominer,WatchEvent,4,4
2018-02,decred/politeiagui,WatchEvent,6,6
2018-03,decred/atomicswap,IssueCommentEvent,28,5
2018-12,decred/dcrdocker,PullRequestEvent,4,1
2018-03,decred/dcrwallet,ForkEvent,9,8
2018-09,decred/dcrwallet,WatchEvent,3,3
2018-10,decred/politeiagui,ForkEvent,7,7
2018-03,decred/decred-magento-plugin,PushEvent,5,1
2018-06,decred/insight,ForkEvent,2,2
2018-04,decred/dcrdata,IssuesEvent,18,7
2018-04,decred/dcrdocs,PushEvent,6,2
2019-01,decred/decrediton,IssueCommentEvent,4,4
2018-10,decred/snew-classic-ui,ForkEvent,3,3
2019-01,decred/dcrdata,PullRequestReviewCommentEvent,1,1
2018-12,decred/dcrwebapi,PushEvent,3,1
2018-04,decred/dcrandroid,CreateEvent,1,1
2018-07,decred/dcrandroid,CreateEvent,1,1
2018-05,decred/dcrwebapi,ForkEvent,2,2
2018-10,decred/politeia,WatchEvent,4,4
2018-05,decred/dcrweb,ForkEvent,2,2
2018-05,decred/decred-binaries,ForkEvent,3,3
2019-01,decred/dcrdocs,ForkEvent,1,1
2018-02,decred/dcrwallet,ForkEvent,8,7
2018-09,decred/dcrd,ReleaseEvent,1,1
2018-05,decred/dcps,IssueCommentEvent,2,2
2018-04,decred/decred-binaries,PullRequestEvent,6,2
2018-05,decred/dcrstakepool,IssueCommentEvent,3,2
2018-09,decred/dcrstakepool,WatchEvent,2,2
2018-12,decred/testnetfaucet,PullRequestEvent,3,1
2018-04,decred/insight,WatchEvent,1,1
2018-12,decred/snew-classic-ui,ForkEvent,1,1
2018-06,decred/testnetfaucet,ForkEvent,1,1
2019-01,decred/decrediton,PullRequestReviewCommentEvent,1,1
2018-05,decred/cgminer,ForkEvent,1,1
2019-01,decred/decred-binaries,PullRequestEvent,1,1
2018-02,decred/dcrd,PullRequestReviewCommentEvent,81,8
2018-07,decred/politeia,ForkEvent,3,3
2018-07,decred/dcrandroid,PullRequestEvent,10,2
2018-12,decred/gominer,WatchEvent,2,2
2018-11,decred/politeia,PullRequestReviewCommentEvent,103,10
2018-05,decred/dcrwallet,PushEvent,13,1
2018-07,decred/dcrwallet,PushEvent,21,2
2018-05,decred/politeiagui,IssuesEvent,50,4
2018-06,decred/dcrwallet,IssuesEvent,21,9
2018-04,decred/decred-binaries,ReleaseEvent,2,1
2018-09,decred/dcrandroid,PullRequestEvent,32,3
2018-04,decred/dcrweb,PushEvent,8,2
2018-12,decred/politeia,IssuesEvent,26,7
2018-09,decred/dcrd,IssuesEvent,10,6
2019-01,decred/dcrweb,IssueCommentEvent,17,5
2018-05,decred/dcrd,ForkEvent,12,11
2018-08,decred/dcrd,ReleaseEvent,2,1
2018-04,decred/decred-binaries,ForkEvent,2,2
2018-04,decred/dcrdocs,PullRequestEvent,13,5
2018-03,decred/atomicswap,PullRequestEvent,19,4
2018-04,decred/decrediton,ForkEvent,3,2
2018-08,decred/politeiagui,IssuesEvent,42,7
2019-01,decred/decred-binaries,ReleaseEvent,1,1
2018-06,decred/dcrdata,CreateEvent,1,1
2018-09,decred/politeia,CreateEvent,6,1
2018-02,decred/dcrwebapi,PushEvent,2,1
2018-06,decred/dcrdocker,CreateEvent,1,1
2018-03,decred/decred-seeder,IssuesEvent,2,1
2018-02,decred/politeia,IssueCommentEvent,10,4
2018-03,decred/dcrweb,IssueCommentEvent,16,7
2018-09,decred/dcrandroid,WatchEvent,5,4
2018-12,decred/dcrtime,PullRequestEvent,6,1
2018-10,decred/politeiagui,WatchEvent,3,3
2018-07,decred/dcrd,IssuesEvent,5,2
2018-11,decred/dcrchainanalysis,CreateEvent,2,1
2018-02,decred/insight-api,ForkEvent,1,1
2018-10,decred/decred-binaries,WatchEvent,4,4
2018-07,decred/politeiagui,ForkEvent,1,1
2018-03,decred/dcrtime,IssuesEvent,2,1
2019-01,decred/politeiagui,PushEvent,1,1
2018-08,decred/dcrtime,PushEvent,1,1
2018-09,decred/politeia,WatchEvent,3,3
